site_id,startDateTime,flux,flux_err,n,n_tot
RMNP,2020-06-18T00:00:00Z,0.33579022382575113,0.07440701445943212,24,40
RMNP,2020-06-19T00:00:00Z,0.3193703024050729,0.07256522275627561,24,40
RMNP,2020-06-20T00:00:00Z,0.2909391834309106,0.06873805156019346,24,40
RMNP,2020-06-21T00:00:00Z,0.2992237978523968,0.10035552982680983,24,40
RMNP,2020-06-22T00:00:00Z,0.28280647387912616,0.06878518041062123,24,40
RMNP,2020-06-23T00:00:00Z,0.29498847573008374,0.09585709621817962,24,40
RMNP,2020-06-24T00:00:00Z,0.3095205404901803,0.0709923347682648,24,40
RMNP,2020-06-25T00:00:00Z,0.32385708209934755,0.07143081716089031,24,40
RMNP,2020-06-26T00:00:00Z,0.34454059532808284,0.1127721751606136,24,40
RMNP,2020-06-27T00:00:00Z,0.36414807402972577,0.08686534469960801,24,40
RMNP,2020-06-28T00:00:00Z,0.3593475558459712,0.11167929600235416,24,40
RMNP,2020-06-29T00:00:00Z,0.3448306842578625,0.10105816614276464,24,40
RMNP,2020-06-30T00:00:00Z,0.36411492208737717,0.10854030936425745,24,40
SERC,2020-06-01T00:00:00Z,1.7906639617047946,0.24156804580419877,24,40
SERC,2020-06-02T00:00:00Z,1.602992716697521,0.22912167264367678,24,40
SERC,2020-06-03T00:00:00Z,1.5485954162899025,0.20670226950586684,24,40
SERC,2020-06-04T00:00:00Z,1.558845789417387,0.21064390073714254,24,40
SERC,2020-06-05T00:00:00Z,1.688678208980891,0.22748483565698588,24,40
SERC,2020-06-06T00:00:00Z,1.9938483203524453,0.2873676098560383,24,40
SERC,2020-06-07T00:00:00Z,2.5174885466256423,0.3941883430588551,24,40
SERC,2020-06-08T00:00:00Z,2.3598430279391844,0.34874005137470776,24,40
SERC,2020-06-09T00:00:00Z,1.9213774866891709,0.1793584977141363,24,40
SERC,2020-06-10T00:00:00Z,1.9371427008657207,0.28852469961206295,24,40
SERC,2020-06-11T00:00:00Z,2.0228696326742104,0.29920460980192726,24,40
SERC,2020-06-12T00:00:00Z,1.9269965119437842,0.27834500268610096,24,40
SERC,2020-06-13T00:00:00Z,1.8144188571840467,0.2625049219697119,24,40
SERC,2020-06-14T00:00:00Z,1.6410587733705417,0.21358645861073147,24,40
SERC,2020-06-15T00:00:00Z,1.4596499662424092,0.19024149460198764,24,40
SERC,2020-06-16T00:00:00Z,1.4311476527622062,0.18507746454731192,24,40
SERC,2020-06-17T00:00:00Z,1.3365640871507825,0.1761245642954781,24,40
SERC,2020-06-18T00:00:00Z,1.1782220939223969,0.15261645689742406,24,40
SERC,2020-06-19T00:00:00Z,1.3559334426632246,0.17844160588452498,24,40
SERC,2020-06-20T00:00:00Z,1.349809146850777,0.1942127163644476,24,40
SERC,2020-06-21T00:00:00Z,1.6169139482099655,0.23224299610583424,24,40
SERC,2020-06-22T00:00:00Z,1.833582073242237,0.2502670650792067,24,40
SERC,2020-06-23T00:00:00Z,1.8269774186560728,0.2532897404455008,24,40
SERC,2020-06-24T00:00:00Z,1.6815432513095463,0.223497737792645,24,40
SERC,2020-06-25T00:00:00Z,1.5481089145558653,0.19636403022725615,24,40
SERC,2020-06-26T00:00:00Z,2.3250855323629316,0.17032710334412404,32,40
SERC,2020-06-27T00:00:00Z,2.3672829917711113,0.1843225425130428,32,40
SERC,2020-06-28T00:00:00Z,1.48541031850899,0.20047957503290773,24,40
SERC,2020-06-29T00:00:00Z,1.6440912158165504,0.10001799309667161,24,40
SERC,2020-06-30T00:00:00Z,1.5000879659132913,0.12976422323649842,24,40
SJER,2020-06-01T00:00:00Z,1.3649172575250665,0.06159026992067865,32,40
SJER,2020-06-02T00:00:00Z,1.3523441834125391,0.06716489427661193,32,40
SJER,2020-06-03T00:00:00Z,1.3219299718938147,0.05429389550272583,32,40
SJER,2020-06-04T00:00:00Z,1.31460568628312,0.06374045590715284,32,40
SJER,2020-06-05T00:00:00Z,1.3644732600093958,0.0658600890469756,32,40
SJER,2020-06-06T00:00:00Z,1.2442858218907027,0.05478801642769983,32,40
SJER,2020-06-07T00:00:00Z,1.221321459666471,0.055155712564177575,32,40
SJER,2020-06-08T00:00:00Z,1.2181192376914194,0.05643993657783486,32,40
SJER,2020-06-09T00:00:00Z,1.1540228935535053,0.056444810386044604,32,40
SJER,2020-06-10T00:00:00Z,1.0875924037289726,0.052644883476701196,32,40
SJER,2020-06-11T00:00:00Z,1.0900454041075995,0.05301496776359359,32,40
SJER,2020-06-12T00:00:00Z,1.1056771673821488,0.04959223380581741,32,40
SJER,2020-06-13T00:00:00Z,1.1421024850484724,0.04432597670587345,32,40
SJER,2020-06-14T00:00:00Z,1.0465348369778253,0.05347518781151755,32,40
SJER,2020-06-15T00:00:00Z,1.0053234637987134,0.0469438526474975,32,40
SJER,2020-06-16T00:00:00Z,1.0173480828999106,0.0525444820806249,32,40
SJER,2020-06-17T00:00:00Z,0.9767087097790609,0.04601947192121489,32,40
SJER,2020-06-18T00:00:00Z,0.9342947806006449,0.042328943405719424,32,40
SJER,2020-06-19T00:00:00Z,0.9563689723012893,0.04300609388160745,32,40
SJER,2020-06-20T00:00:00Z,0.9415282115918945,0.03852376453219478,32,40
SJER,2020-06-21T00:00:00Z,0.9371327318565151,0.04178196187981661,32,40
SJER,2020-06-22T00:00:00Z,0.9258900449836768,0.04528281540827789,32,40
SJER,2020-06-23T00:00:00Z,0.9057289661191359,0.03804500653282233,32,40
SJER,2020-06-24T00:00:00Z,0.92633165484373,0.038445130982558647,32,40
SJER,2020-06-25T00:00:00Z,0.9006881427724722,0.037122257361103826,32,40
SJER,2020-06-26T00:00:00Z,0.8948350102706359,0.040928378089852474,32,40
SJER,2020-06-27T00:00:00Z,0.8845002650267343,0.039025117306292524,32,40
