site_id,startDateTime,flux,flux_err,n
DCFS,2025-05-12T00:00:00Z,6.900376872895874,0.9475248645677904,8
DCFS,2025-05-13T00:00:00Z,6.951552369845556,0.9101045776646778,8
DCFS,2025-05-14T00:00:00Z,5.433612642640858,0.6924370806755044,8
DCFS,2025-05-15T00:00:00Z,7.130804108585895,0.837140376362494,8
DCFS,2025-05-16T00:00:00Z,7.5544755966937025,1.0313603893347172,8
DCFS,2025-05-17T00:00:00Z,5.726790985551295,1.3262624427022671,8
DCFS,2025-05-18T00:00:00Z,5.2424172599380165,0.6425852871566647,16
DCFS,2025-05-19T00:00:00Z,7.269571220251455,0.8256871566087528,8
DCFS,2025-05-20T00:00:00Z,6.406365804394074,1.64192069284036,8
DCFS,2025-05-21T00:00:00Z,6.452907169675318,1.7018350729147669,8
DCFS,2025-05-22T00:00:00Z,7.018216785653629,1.762272254779206,8
DCFS,2025-05-23T00:00:00Z,8.390614340934043,0.7692817813095024,8
DCFS,2025-05-24T00:00:00Z,7.534897057202198,1.1246322260736132,8
DCFS,2025-05-25T00:00:00Z,8.013959897727373,1.0759119669273542,8
DCFS,2025-05-26T00:00:00Z,8.115013994185597,1.0703797713599683,8
DCFS,2025-05-27T00:00:00Z,8.057915342848949,1.048112071462422,8
DCFS,2025-05-28T00:00:00Z,8.01012363219119,1.6085380189718872,8
DCFS,2025-05-29T00:00:00Z,8.227456293759644,0.8944614548447367,8
DCFS,2025-05-30T00:00:00Z,7.670174412943983,1.091182893785829,8
DCFS,2025-05-31T00:00:00Z,7.131807379550952,1.611749853222623,8
DEJU,2025-05-01T00:00:00Z,1.648274815732617,13.437383532994389,8
DEJU,2025-05-02T00:00:00Z,1.5113177412115542,1.0779276018598614,8
DEJU,2025-05-03T00:00:00Z,1.8860405597341563,0.5717561826144095,8
DEJU,2025-05-04T00:00:00Z,2.2291255985082223,0.8178167394892072,8
DEJU,2025-05-05T00:00:00Z,2.871653225406784,1.0720373718716256,8
DEJU,2025-05-06T00:00:00Z,3.09319746791281,0.9073410016405206,8
DEJU,2025-05-07T00:00:00Z,3.037754109007172,1.191522330890978,8
DEJU,2025-05-08T00:00:00Z,2.88002859400739,1.8057094166259156,8
DEJU,2025-05-09T00:00:00Z,3.1130597143301584,1.9607692093508715,8
DEJU,2025-05-10T00:00:00Z,3.4328351478900374,1.171177478276217,8
DEJU,2025-05-11T00:00:00Z,3.582343419155216,1.4361687944215518,8
DEJU,2025-05-12T00:00:00Z,2.061910379263712,1.1681892425216662,8
DEJU,2025-05-13T00:00:00Z,0.6080123939440113,0.376332005519789,8
DEJU,2025-05-14T00:00:00Z,1.2535642689465831,0.47305966177956066,8
DEJU,2025-05-15T00:00:00Z,1.661005646987164,0.5443974337546538,8
DEJU,2025-05-16T00:00:00Z,0.9659176822033452,0.5376896662443658,8
DEJU,2025-05-17T00:00:00Z,0.5583333534843704,0.23096996542392045,8
DEJU,2025-05-18T00:00:00Z,0.47916571547541503,0.1875181415292371,8
DEJU,2025-05-19T00:00:00Z,0.7460067367373738,0.5154913944389711,8
DEJU,2025-05-20T00:00:00Z,0.7077281516683763,0.2528742079345581,8
DEJU,2025-05-21T00:00:00Z,0.78568713981022,0.3098244329784767,8
DEJU,2025-05-22T00:00:00Z,0.4930150117953459,0.3909161995317717,8
DEJU,2025-05-23T00:00:00Z,0.6430924605901066,5.440098397121538,8
DEJU,2025-05-24T00:00:00Z,0.6987661551507659,6.030209406832846,8
DEJU,2025-05-25T00:00:00Z,0.7711526022400607,6.525204508970882,8
DEJU,2025-05-26T00:00:00Z,0.7441407196520108,6.200700199214927,8
DEJU,2025-05-27T00:00:00Z,0.5924572657825988,5.305370207130749,8
DEJU,2025-05-28T00:00:00Z,0.6661793156293022,5.859882365666564,8
DEJU,2025-05-29T00:00:00Z,0.52069443481175115,0.17463761116630372,8
DEJU,2025-05-30T00:00:00Z,0.4422846080356525,5.123578829023366,8
DEJU,2025-05-31T00:00:00Z,0.48774984724650106,5.164772221719943,8
DSNY,2025-05-01T00:00:00Z,5.170893294160399,2.357089837165778,40
DSNY,2025-05-02T00:00:00Z,5.8135532880136385,2.1159391001340535,40
DSNY,2025-05-03T00:00:00Z,2.924062032879556,0.2368069539961306,40
DSNY,2025-05-04T00:00:00Z,3.058199702974961,0.3476230541676847,40
DSNY,2025-05-05T00:00:00Z,3.9559474125971104,0.4251617709674046,40
DSNY,2025-05-06T00:00:00Z,4.341865629014422,0.40392973246056074,40
DSNY,2025-05-07T00:00:00Z,4.40306783104118,0.5574649377235102,40
DSNY,2025-05-08T00:00:00Z,4.112732590332583,0.5254146280138292,40
DSNY,2025-05-09T00:00:00Z,4.612286097610686,0.48607006628094584,40
DSNY,2025-05-10T00:00:00Z,5.143480695444903,0.5213624709572956,40
DSNY,2025-05-11T00:00:00Z,4.966148807709283,0.5871113464011534,40
DSNY,2025-05-12T00:00:00Z,5.597599376715584,0.5369667813571215,40
DSNY,2025-05-13T00:00:00Z,7.927172044682524,0.6413632415051147,40
DSNY,2025-05-14T00:00:00Z,6.1532229247246155,0.717499939781047,40
DSNY,2025-05-15T00:00:00Z,6.131537035599207,0.7727051326652791,40
DSNY,2025-05-16T00:00:00Z,5.9229587769455385,0.7258743160625102,40
DSNY,2025-05-17T00:00:00Z,6.630386280697772,1.4579396700912612,40
DSNY,2025-05-18T00:00:00Z,5.702031370466784,0.6723602210882399,40
DSNY,2025-05-19T00:00:00Z,5.631460229609781,0.6334140623041185,40
DSNY,2025-05-20T00:00:00Z,5.448489847590608,0.5454785006680062,40
DSNY,2025-05-21T00:00:00Z,5.197487688796516,0.6659676840452604,40
DSNY,2025-05-22T00:00:00Z,4.321183839030805,0.43176511661878375,40
DSNY,2025-05-23T00:00:00Z,4.727375697789738,0.47655110397201406,40
DSNY,2025-05-24T00:00:00Z,4.617558971612324,0.3332889316970692,40
DSNY,2025-05-25T00:00:00Z,7.390343943712552,0.8852353377104548,40
DSNY,2025-05-26T00:00:00Z,6.6921427862145775,0.6512812221934623,40
DSNY,2025-05-27T00:00:00Z,6.636028585723161,0.6176801545836744,40
DSNY,2025-05-28T00:00:00Z,6.290894495253496,0.6463920417989281,40
DSNY,2025-05-29T00:00:00Z,6.617405814777618,0.8938150214453713,40
DSNY,2025-05-30T00:00:00Z,6.104072657888757,0.789901889585138,40
DSNY,2025-05-31T00:00:00Z,7.620614986651675,0.9152318149106788,40
GUAN,2025-05-01T00:00:00Z,2.632789938058389,0.4896278176315421,40
GUAN,2025-05-02T00:00:00Z,1.862751357743228,0.3877380729125015,40
GUAN,2025-05-03T00:00:00Z,2.9499251444350456,0.26602656095028554,40
GUAN,2025-05-04T00:00:00Z,3.1865661047593656,0.27282527430941284,40
GUAN,2025-05-05T00:00:00Z,3.3523516450336146,0.2764048764619722,40
GUAN,2025-05-06T00:00:00Z,3.3187296305961755,0.31685980492031135,40
GUAN,2025-05-07T00:00:00Z,3.3616283190929432,0.2967098772983868,40
GUAN,2025-05-08T00:00:00Z,3.0585106162139812,0.3412369263877046,40
GUAN,2025-05-09T00:00:00Z,2.986422908133492,0.34566224608748386,40
GUAN,2025-05-10T00:00:00Z,2.9306652726128455,0.3546151516709981,40
GUAN,2025-05-11T00:00:00Z,3.013772158766226,0.347104532247783,40
GUAN,2025-05-12T00:00:00Z,2.940963106437412,0.34579140584330503,40
GUAN,2025-05-13T00:00:00Z,2.9017925022200792,0.330217016370868,40
GUAN,2025-05-14T00:00:00Z,2.8662633141079907,0.32325181283502646,40
GUAN,2025-05-15T00:00:00Z,2.777516652245487,0.5259624316185926,40
GUAN,2025-05-16T00:00:00Z,2.7400882547965866,0.33226769814863383,40
GUAN,2025-05-17T00:00:00Z,2.239684312430985,0.2889578642773287,40
GUAN,2025-05-18T00:00:00Z,2.3092123878202324,0.3164063373344115,40
GUAN,2025-05-19T00:00:00Z,2.48355806461184,0.34123377093983975,40
GUAN,2025-05-20T00:00:00Z,2.456797101081356,0.30595344580212647,40
GUAN,2025-05-21T00:00:00Z,2.359427926827753,0.2309655022815484,40
GUAN,2025-05-22T00:00:00Z,2.632789938058389,0.4896278176315421,40
GUAN,2025-05-23T00:00:00Z,2.3395857469393904,0.24788571110585092,40
GUAN,2025-05-24T00:00:00Z,2.35466635648843,0.21194164710698807,40
GUAN,2025-05-25T00:00:00Z,2.3857840861818813,0.221950429837797,40
GUAN,2025-05-26T00:00:00Z,2.302242239370235,0.22586779430475373,40
GUAN,2025-05-27T00:00:00Z,2.253206587422659,0.20180938562304648,40
GUAN,2025-05-28T00:00:00Z,2.228941543444899,0.2199188783504701,40
GUAN,2025-05-29T00:00:00Z,2.12594896248048,0.23065331211097123,40
GUAN,2025-05-30T00:00:00Z,2.1959813228079565,0.2410567519355376,40
GUAN,2025-05-31T00:00:00Z,2.247470205138173,0.23854669621235708,40
JORN,2025-05-01T00:00:00Z,0.12122644876361124,0.10116198191039076,40
JORN,2025-05-02T00:00:00Z,0.1288615329397332,0.03407344901922651,40
JORN,2025-05-03T00:00:00Z,0.1596981594943497,0.01915219656925862,40
JORN,2025-05-04T00:00:00Z,0.15274807350724287,0.02127170211933031,40
JORN,2025-05-05T00:00:00Z,0.1579697069093306,0.01949267874554686,40
JORN,2025-05-06T00:00:00Z,0.14960444817405852,0.01642104847716454,40
JORN,2025-05-07T00:00:00Z,0.1173750239657941,0.01541570803253525,40
JORN,2025-05-08T00:00:00Z,0.13699295919728408,0.01721609714926958,40
JORN,2025-05-09T00:00:00Z,0.16112164126842946,0.02068632449346251,40
JORN,2025-05-10T00:00:00Z,0.16189516708004054,0.020980576367149,40
JORN,2025-05-11T00:00:00Z,0.1629435972072132,0.02212547603588095,40
JORN,2025-05-12T00:00:00Z,0.1699360909597537,0.02240991186193207,40
JORN,2025-05-13T00:00:00Z,0.18368503333859948,0.09967231531233996,40
JORN,2025-05-14T00:00:00Z,0.17915337576236004,0.09945686405264911,40
JORN,2025-05-15T00:00:00Z,0.13260487672212254,0.01637651633714185,32
JORN,2025-05-16T00:00:00Z,0.15462100052527838,0.09278724266377344,40
JORN,2025-05-17T00:00:00Z,0.1397741281744019,0.01642975830008366,32
JORN,2025-05-18T00:00:00Z,0.16064685262647113,0.0953157402460366,40
JORN,2025-05-19T00:00:00Z,0.151081140606973,0.08996176634714596,40
JORN,2025-05-20T00:00:00Z,0.1500643603108999,0.09029391443463396,40
JORN,2025-05-21T00:00:00Z,0.12122644876361124,0.10116198191039076,40
